slide,inst,rec@0.5,area,ecc,extent,axis_ratio
280120-09,57,1,7899,0.5329787770010584,0.762819893771125,1.181853431210188
280120-09,58,1,9508,0.3966081681123787,0.7585161547666533,1.0893388630861525
280120-09,59,0,11117,0.7579554965602335,0.7283149895178197,1.5330222189352942
280120-09,60,1,8550,0.5138600907172479,0.7609469562121751,1.1656723423787203
280120-09,61,1,11162,0.3460223504829995,0.768732782369146,1.065840972910598
280120-09,62,1,12187,0.593769816265795,0.7073949384722544,1.2427996050208892
280120-09,63,1,10137,0.4709298814437914,0.7542410714285714,1.1335675311295608
280120-09,64,1,11448,0.497512292425709,0.7629965342575313,1.1527949915993398
280120-09,65,1,13329,0.4781667101168071,0.7413236929922136,1.138603202042388
280120-09,66,1,10473,0.6616709437514526,0.7386796445196784,1.3336990396540442
280120-09,67,1,12003,0.2618648871022801,0.786978756884343,1.0361571771558262
280120-09,68,1,8344,0.9057384704668328,0.6280295047418335,2.35939746366836
280120-09,69,1,10657,0.6080280977656943,0.8457936507936508,1.259579881140419
280120-09,70,1,10288,0.3678303513825192,0.8594820384294068,1.0753926439396218
280120-09,71,1,10828,0.5200358411800389,0.7734285714285715,1.1707621726590751
280120-09,72,1,13352,0.6880464367444028,0.6981437908496732,1.3780431920688467
280120-09,73,1,12557,0.286349521484797,0.7847144106986627,1.0437049054889151
280120-09,74,1,12028,0.3659362299857666,0.733325204243385,1.074529439276683
280120-09,75,1,12304,0.5348387943353704,0.7839938830126163,1.1834962122937949
280120-09,76,1,9148,0.2149471513879158,0.791760429288558,1.0239337534963302
280120-09,77,1,7558,0.6045747625543776,0.7879482902418682,1.2554164915570316
280120-09,78,0,11425,0.322899919686455,0.7145090681676047,1.0565987007021034
280120-09,79,0,10213,0.5219096944249986,0.7833256634453137,1.1723319187398773
280120-09,80,1,11377,0.8868951639256312,0.5423817696414951,2.164639240119743
280120-09,81,1,18316,0.7467765908544632,0.6260596117035822,1.5035898755499135
280120-09,82,1,9481,0.7580879796918796,0.6649133880356266,1.5333841629313687
280120-09,83,1,10385,0.3733032472488107,0.7600263466042154,1.077923783343426
280120-09,84,1,8716,0.7397563256666667,0.8048757964724351,1.486160440644361
280120-09,85,1,12011,0.3929871454813486,0.7824245977460752,1.087495582713321
280120-09,86,1,10543,0.476350692161854,0.7453517143867091,1.1373259989054598
280120-09,87,1,11144,0.5533804281583115,0.7427352705945082,1.2005830567730078
280120-09,88,1,13239,0.6630619099931039,0.6908986535852207,1.3358901165423076
280120-09,89,1,9133,0.3054942781344187,0.729007024265645,1.0502062525395948
280120-09,90,1,7825,0.7002208460960148,0.7313084112149533,1.4007047999653872
280120-09,91,0,4729,0.8049774372369815,0.7633575464083938,1.6854725414818237
280120-09,92,0,8719,0.4209854281308315,0.7632177871148459,1.102453907279471
280120-09,93,1,8446,0.4233759712364283,0.7661465892597968,1.103808710622303
280120-09,94,0,6191,0.7039726610799262,0.6280178535199837,1.4080003998183457
280120-09,95,1,13567,0.5268254964007334,0.6873543418786098,1.1765073118418568
280120-09,96,0,10412,0.4569860487343045,0.794930523744083,1.1242601302530475
280120-09,97,1,7991,0.742543784915219,0.7271817271817271,1.4929884918136065
280120-09,98,0,6358,0.5909280254882335,0.6816037735849056,1.2395808842518714
280120-09,99,1,10014,0.5723963037349793,0.7269163763066202,1.2195462287442045
280120-09,100,1,13641,0.8601997665375078,0.5898045658941543,1.9609488199976948
280120-09,101,1,12594,0.7417351110066935,0.6785560344827586,1.490995259426812
280120-09,102,0,4057,0.5230883371911967,0.7748281130634072,1.173325426446772
280120-09,103,0,4795,0.8014527118966003,0.490486906710311,1.6720782088875177
280120-09,104,1,8778,0.7135843435294197,0.659009009009009,1.4274104769822964
280120-09,105,1,9628,0.7102764177154299,0.6402447133927384,1.420610181964554
280120-09,106,1,9607,0.4989686690475954,0.6520293199402742,1.1539082544059995
280120-09,107,1,10253,0.5630670937675889,0.7330902330902331,1.2100513851402124
280120-09,108,0,9904,0.7951228093604643,0.5846517119244392,1.648944780188078
280120-09,109,0,5506,0.9014412285046072,0.5287621242677423,2.309994288299955
280120-09,110,1,8065,0.539555755120577,0.7717703349282297,1.1877191661243662
280120-09,111,1,11519,0.8105126325769807,0.7265216020182907,1.7072970473731015
280120-09,112,0,6886,0.6676406939706683,0.5345443254153082,1.343212844539351
280120-09,113,1,7459,0.5751734773636749,0.8097047329570126,1.222446871374809
280120-09,114,1,9797,0.5086112210347667,0.8252190026954178,1.1614451791168692
280120-09,115,0,24828,0.8888458523951606,0.6262106537530266,2.1824228761639337
280120-09,116,0,5655,0.9502737681089238,0.579405737704918,3.21114143744092
280120-09,117,0,4506,0.6084019373212486,0.7163751987281399,1.2600345075022366
280120-09,118,0,5191,0.9319353193888656,0.6527917505030181,2.757673230894347
280120-09,119,0,4194,0.6548711320028625,0.5363171355498721,1.3232054057837472
280120-09,120,1,7429,0.7496212905769718,0.4889430038172963,1.5108775715946985
280120-09,121,0,4755,0.889627945063793,0.5413251366120219,2.1896882317539035
280120-09,122,1,21124,0.936268047197688,0.5212198973549151,2.846679984333736
280120-09,123,1,19067,0.8201385012740361,0.6728896103896104,1.747747452813356
280120-09,124,0,6608,0.6684414644190954,0.6296931579950448,1.344511144427232
280120-09,125,1,4870,0.5044237538057169,0.7015269374819937,1.1581362840183664
280120-09,126,0,6576,0.8632501746344845,0.7070207504569401,1.981075488213115
280120-09,127,0,4980,0.9124873481985066,0.437956204379562,2.444360699987321
280120-09,128,0,4951,0.5949248176342711,0.543230195303928,1.2441194335597046
280120-09,129,0,5001,0.6484572374739358,0.701009251471825,1.3136270312188516
280120-09,130,0,4205,0.6305386043316692,0.6118143459915611,1.2883976499449754
280120-10,1,1,7290,0.5556057693056917,0.7923913043478261,1.2027241220995015
280120-10,2,1,5895,0.7950486110562442,0.7766798418972332,1.6486803434539323
280120-10,3,1,6238,0.5545914008768584,0.7891208096141682,1.2017456832317606
280120-10,4,1,11649,0.3892298792176831,0.7701818181818182,1.085610539083568
280120-10,5,1,16883,0.4908996989396559,0.8002180301450375,1.1478208504421274
280120-10,6,1,9304,0.5512598279758464,0.7431903506669861,1.198561303272624
280120-10,7,1,10966,0.3839869521572518,0.7620040302967133,1.083026408493608
280120-10,8,1,10951,0.6788622911232104,0.6900441083805923,1.361904987765442
280120-10,9,1,13010,0.5786485527556536,0.742579908675799,1.2261257893312254
280120-10,10,1,12265,0.4923954753444108,0.7823064166347748,1.1489345669251632
280120-10,11,0,7312,0.64757925024501,0.7213179441649403,1.3123392186605722
280120-10,12,1,11690,0.6392335512716545,0.7542908762420958,1.3003687138849032
280120-10,13,0,17055,0.2646827040310496,0.7946603298853788,1.036983436840579
280120-10,14,1,12596,0.5516766801048488,0.7762849747319117,1.1989573062859036
280120-10,15,1,11863,0.6318170593951704,0.7552202699261523,1.2901269113348075
280120-10,16,1,13681,0.4354993093698215,0.7620877896613191,1.1108777473817135
280120-10,17,1,11109,0.607816244405662,0.7782681799075242,1.2593225884789156
280120-10,18,0,20970,0.528323910839221,0.7907239819004525,1.1777967880754343
280120-10,19,1,10082,0.59002398130702,0.6890377255330782,1.238565378048028
280120-10,20,1,7952,0.7616847870493885,0.7634408602150538,1.5433343226347749
280120-10,21,1,10941,0.2130104578776433,0.7174426229508196,1.0234891587733863
280120-10,22,1,10981,0.5258998430706049,0.7728744369369369,1.1757146676629024
280120-10,23,1,9612,0.4897039347802282,0.7606837606837606,1.1469352689565364
280120-10,24,1,10490,0.7070089934716683,0.7111864406779661,1.414018041021693
280120-10,25,1,11491,0.6788164909789722,0.7509966668845174,1.361826457557492
280120-10,26,0,18452,0.2275136799007009,0.7309170132699544,1.026931394551297
280120-10,27,0,8344,0.7967755593693838,0.8272033310201249,1.654874697708845
280120-10,28,1,8407,0.4842356613882587,0.765037765037765,1.1429386355219455
280120-10,29,1,13960,0.7595036296042581,0.7446127586942607,1.5372717746228104
280120-10,30,1,8533,0.7761373646356303,0.684666613174998,1.5858821782608277
280120-10,31,1,9693,0.6776362835523604,0.7777421166653293,1.35980933361535
280120-10,32,1,6634,0.7533137628819341,0.7312610229276896,1.5205395430143045
280120-10,33,1,9471,0.3295980967812519,0.7621921776919363,1.0591858940872354
280120-10,34,1,9489,0.5283587263805376,0.7613736660515125,1.1778268429865468
280120-10,35,1,8564,0.5932056629166119,0.7419215108723902,1.2421573973144855
280120-10,36,0,17262,0.4652072861062282,0.7776726584673604,1.129685941900859
280120-10,37,1,9239,0.4675376537490561,0.7585385878489327,1.131256070460773
280120-10,38,1,6930,0.6564764431661498,0.7252747252747253,1.3256507016930656
280120-10,39,0,17230,0.6448838791361657,0.7558343569047201,1.308420029839578
280120-10,40,1,8605,0.907516062902565,0.5914089347079038,2.3808538854595414
280120-10,41,1,8895,0.637971349940048,0.6870317448057465,1.298599941493353
280120-10,42,1,12449,0.6643661740076684,0.7047667572463768,1.3379586690046767
280120-10,43,1,8345,0.8903380203833415,0.7176642586859305,2.1963534194259537
280120-10,44,1,8631,0.6081433253044197,0.6811079545454546,1.259719927123098
280120-10,45,0,8510,0.5702319298568671,0.7434911759566661,1.2173095377215437
280120-10,46,0,9607,0.543313923610095,0.6728533408040341,1.1911432043757757
280120-10,47,1,7671,0.6680007224173131,0.820427807486631,1.3437959054312352
280120-10,48,1,9544,0.5565945988457831,0.7623612109593418,1.2036819579648916
280120-10,49,1,9085,0.7658138130685482,0.7704375848032564,1.555059130063437
280120-10,50,0,12155,0.2272611209863854,0.6726618705035972,1.026869205498785
280120-10,51,1,7791,0.658228912101362,0.7736842105263158,1.3283425919299818
280120-10,52,1,7066,0.7718301883146282,0.7292053663570691,1.5727506001193172
280120-10,53,1,8805,0.2979735469862283,0.7911051212938005,1.047587579601862
280120-10,54,1,7595,0.8545732269658382,0.7923839332290037,1.925554536095735
280120-10,55,1,8912,0.3781735342917642,0.7716017316017316,1.080223064781586
280120-10,56,1,13703,0.6150255895651409,0.782134703196347,1.2682193194352287
280120-10,57,1,9508,0.4509549519108936,0.7380841484241577,1.1203895411375189
280120-10,58,0,4139,0.8900708550760602,0.805880062305296,2.1938378872234856
280120-10,59,0,5478,0.8657548265999747,0.7642299107142857,1.9981283098250076
280120-10,60,0,11876,0.565298737462367,0.7764628963713632,1.2122883502950998
280120-10,61,1,7760,0.9198797201210006,0.6835799859055673,2.549715714174412
280120-10,62,1,11307,0.7103615894865467,0.7188632462330726,1.4207836635682576
280120-10,63,1,7717,0.7594906186829847,0.6826183104820875,1.5372358765668566
280120-10,64,1,16000,0.4761886390073084,0.8080808080808081,1.1372124716126195
280120-10,65,1,7346,0.8642963398045761,0.7086629365232491,1.9881390049516408
280120-10,66,1,9373,0.5253679595366012,0.7417695473251029,1.1752605649926493
280120-10,67,1,9866,0.79188097269246,0.6979343520090548,1.6375309886444769
280120-10,68,1,11685,0.6122765546464946,0.7573400738868364,1.2647922594837704
280120-10,69,1,9060,0.4332072503754561,0.7938315955489355,1.1095154615055125
280120-10,70,1,15230,0.6737751060712617,0.5991345397324941,1.3532963127881663
280120-10,71,1,8456,0.909251415633626,0.6923769753541309,2.402417650025346
280120-10,72,1,8288,0.9376783214551874,0.3914049586776859,2.8776607205987164
280120-10,73,0,7295,0.7831185177971353,0.6784784226190477,1.60804670537602
280120-10,74,0,9962,0.9104179159899024,0.5711828450203543,2.4172703668296744
280120-10,75,0,7091,0.9475768571553022,0.5437466451959205,3.129616842916204
280120-10,76,1,8474,0.4573084200902909,0.791075429424944,1.1244696062842316
280120-10,77,1,12258,0.4857253991035159,0.7845622119815668,1.1440188704640075
280120-10,78,1,6825,0.8521562266013745,0.6541115583668775,1.9109955369468847
280120-10,79,1,9120,0.5125322949899282,0.7503702484778674,1.164594534123246
280120-10,80,1,7329,0.8526200136967601,0.703021582733813,1.9137604201937928
280120-10,81,1,10971,0.3154817084567446,0.6856017997750281,1.0538166700710767
280120-10,82,1,8613,0.7136892863768864,0.7195488721804512,1.427628336304567
280120-10,83,1,6904,0.8862378551921051,0.4634801288936627,2.1587526616011274
280120-10,84,1,8582,0.3937930911793531,0.7367788461538461,1.0879035788783211
280120-10,85,1,9484,0.373413868657157,0.7848394571333995,1.0779755155162878
280120-10,86,1,9207,0.6802034432526718,0.7417821463100226,1.3642129666458518
280120-10,87,0,5181,0.4742605218353732,0.781447963800905,1.1358672741363636
280120-10,88,1,8618,0.8792054985892906,0.6778354569765612,2.098888074416612
280120-10,89,1,8052,0.6828147101967926,0.719378182792817,1.368753779180497
280120-10,90,1,7572,0.532784706672919,0.7584134615384616,1.1816827495913145
280120-10,91,1,14432,0.7882502052963117,0.6332046332046332,1.6250785548860955
280120-10,92,1,8628,0.8513451879445046,0.6779288127602734,1.906192748662057
280120-10,93,1,9123,0.6628360847835518,0.6997238840312932,1.335533344557256
280120-10,94,1,10095,0.6277579748155411,0.6933379120879121,1.284672367944982
280120-10,95,0,7577,0.941862265077347,0.4923326835607537,2.9761974144460104
280120-10,96,1,5986,0.9522569421263974,0.7151732377538829,3.2754908934268108
280120-10,97,0,8286,0.7297430709515889,0.7079630895420369,1.4625838764599015
280120-10,98,0,7252,0.8768547562481713,0.7295774647887324,2.080059920987527
280120-10,99,0,7501,0.467752752657246,0.6705104138732457,1.1314017240957328
280120-10,100,1,7902,0.5514651808250856,0.6719387755102041,1.1987562988184757
280120-10,101,0,7141,0.7329551825997666,0.6935703185703186,1.4699895839269543
280120-10,102,1,7356,0.8084314866486911,0.7265185185185186,1.6989746759829778
280120-10,103,0,9275,0.7779537451469565,0.6303092082908597,1.5915417825866944
280120-10,104,1,10241,0.6784735554248418,0.7172573189522342,1.3612390501460585
280120-10,105,1,10125,0.5317807049145821,0.7333767926988266,1.180801916308094
280120-10,106,1,14025,0.7484732252907645,0.7412398921832885,1.5079203279923872
280120-10,107,1,9228,0.5807945793862548,0.6909254267744834,1.2284255368974293
280120-10,108,1,7747,0.8564086289210971,0.6389278350515464,1.936863609715192
280120-10,109,1,7657,0.6651983268992046,0.6326007931262393,1.3392856244660194
280120-10,110,1,7691,0.4415256490635689,0.6991818181818181,1.11451828212891
280120-10,111,1,6274,0.7457814269914967,0.6971111111111111,1.5010716658012808
280120-10,112,1,7737,0.9549411603493814,0.6856003544528134,3.3693269279408957
280120-10,113,1,6919,0.7159279700920199,0.6788657770800628,1.4323074008713743
280120-10,114,1,5699,0.4689357097849481,0.8273809523809523,1.1322049671731784
280120-10,115,1,9347,0.4371252095105249,0.7756202804746494,1.1118515273564182
280120-10,116,0,8776,0.7872982495951171,0.6133631534805704,1.6218696727615045
280120-10,117,1,6099,0.8112791824297825,0.6769145394006659,1.7103988564636958
280120-10,118,1,6945,0.8817177654341964,0.6703667953667953,2.119644346786196
280120-10,119,0,16329,0.9463036995418018,0.5220268542199489,3.093303361057264
280120-10,120,1,15387,0.5146643935976896,0.754264705882353,1.166328034637398
280120-10,121,0,7615,0.8371403725316421,0.6973443223443223,1.8281932910525616
280120-10,122,1,9797,0.4278559888842886,0.7547765793528506,1.10638204225432
280120-10,123,1,7226,0.7809104707648082,0.6244922651456227,1.6009145260293978
280120-10,124,1,15149,0.8748372553873043,0.6177717967539352,2.064337365480961
280120-10,125,1,9742,0.9441628908778282,0.5584728273331805,3.0350944650078038
280120-10,126,1,12696,0.8957236588028923,0.5803355121817434,2.249156071709306
280120-10,127,0,9856,0.842698310061484,0.6841593780369291,1.8574031897028835
280120-10,128,1,7577,0.6680325567439852,0.7320772946859904,1.3438475123472309
280120-10,129,1,7233,0.933910739749266,0.610379746835443,2.797153771254148
280120-10,130,1,8035,0.3751050675155769,0.7502334267040149,1.078769247031554
280120-10,131,0,13197,0.6710109776391109,0.4966506096643083,1.3487133152965685
280120-10,132,1,9480,0.706261861026196,0.7617517075130574,1.4125277507980696
280120-10,133,0,7902,0.7536395382658896,0.710739341608203,1.5214032195503842
280120-10,134,1,12840,0.6323438625789873,0.6627096774193548,1.290842526092863
280120-10,135,1,7817,0.924246921286165,0.5127246490882854,2.6192047873602995
280120-10,136,1,6819,0.495011623494744,0.7837931034482759,1.1508985010015054
280120-10,137,0,6298,0.5232322884726199,0.6870295625613614,1.1734470935923054
280120-10,138,0,9822,0.6561765142437059,0.6615477874318044,1.3251923484537869
280120-10,139,1,6920,0.8836170680974813,0.6592987804878049,2.135792438529526
280120-10,140,0,11856,0.7604995578668468,0.608,1.540028932823189
280120-10,141,0,4157,0.8681533768231996,0.541558103178739,2.0149265977763804
280120-10,142,0,18696,0.7943161251402097,0.6568989143037841,1.646077949708592
280120-10,143,0,6297,0.8163484195901751,0.5410258613282928,1.731422611207857
280120-10,144,0,7178,0.6731729341057832,0.7016617790811339,1.352292306198065
280120-10,145,0,7205,0.9454742791308808,0.4230769230769231,3.0703405282959504
280120-10,146,1,9759,0.6916424787130713,0.6834033613445378,1.3845812176228376
280120-10,147,0,18186,0.7217260872419367,0.6699823165340407,1.444713472519197
280120-10,148,0,5028,0.5776312003306955,0.5204968944099378,1.225043025197916
280120-10,149,0,15321,0.7975583350722439,0.6460740490849287,1.657709984304333
280120-10,150,0,4041,0.7110514305767573,0.5554639175257732,1.4221918771310649
280120-10,151,0,14248,0.7177650155020375,0.7080103359173127,1.436192651708059
280120-10,152,0,4141,0.8523176154398614,0.4213471713471713,1.911956131725616
